,objectid,wellwidth,welllength,pareawidth,lowwell,latitude,longitude,genus
344,345,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,NaN
345,346,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
346,347,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
347,348,6.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
348,349,3.0,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
349,350,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
350,351,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,crataegus
351,352,3.0,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
352,353,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
353,354,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,crataegus
354,355,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,quercus
355,356,5.0,12.0,0.0,Moderate,37.80505999961946,-122.27301999967312,NaN
356,357,6.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
357,358,3.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
358,359,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
359,360,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
360,361,8.0,18.0,0.0,Moderate,37.80505999961946,-122.27301999967312,ficus
361,362,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
362,363,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
363,364,0.0,0.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
364,365,3.0,3.0,0.0,High,37.80505999961946,-122.27301999967312,NaN
365,366,5.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
366,367,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,alnus
367,368,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,crataegus
368,369,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,alnus
369,370,3.0,5.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
370,371,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
371,372,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,callistemon
372,373,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,malus
373,374,2.0,3.0,0.0,High,37.80505999961946,-122.27301999967312,pittosporum
374,375,4.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
375,376,2.0,4.0,0.0,High,37.80505999961946,-122.27301999967312,pittosporum
376,377,6.0,9.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
377,378,6.0,9.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
378,379,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,magnolia
379,380,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,persea
380,381,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
381,382,0.0,0.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
382,383,2.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,NaN
383,384,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,syzygium
384,385,4.0,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
385,386,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,platanus
386,387,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
387,388,5.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,robinia
388,389,8.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
389,390,6.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
390,391,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,nyssa
391,392,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
392,393,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
393,394,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
394,395,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
395,396,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,phoenix
396,397,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,phoenix
397,398,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
398,399,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
399,400,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
400,401,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
401,402,8.0,10.0,0.0,Low,37.80505999961946,-122.27301999967312,phoenix
402,403,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,dead
403,404,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
404,405,2.5,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
405,406,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
406,407,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
407,408,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
408,409,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
409,410,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,morus
410,411,2.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,crataegus
411,412,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
412,413,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,magnolia
413,414,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
414,415,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
415,416,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
416,417,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lophostemon
417,418,1.0,1.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
418,419,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
419,420,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,maytenus
420,421,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
421,422,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
422,423,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
423,424,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,quercus
424,425,3.0,15.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
425,426,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
426,427,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,malus
427,428,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
428,429,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,acer
429,430,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
430,431,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,magnolia
431,432,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
432,433,3.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,ginkgo
433,434,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,liquidambar
434,435,3.0,10.0,0.0,Moderate,37.80505999961946,-122.27301999967312,liquidambar
435,436,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
436,437,3.0,9.0,0.0,High,37.80505999961946,-122.27301999967312,pistacia
437,438,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,ficus
438,439,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
439,440,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,liquidambar
440,441,2.0,2.0,0.0,High,37.80505999961946,-122.27301999967312,liquidambar
441,442,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
442,443,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,pistacia
443,444,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
444,445,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
445,446,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
446,447,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
447,448,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
448,449,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,dead
449,450,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,maytenus
450,451,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,stump
451,452,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
452,453,2.5,13.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
453,620,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,phoenix
454,621,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,arbutus
455,622,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,celtis
456,623,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
457,624,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,phoenix
458,625,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,phoenix
459,626,0.0,0.0,20.0,None,37.80505999961946,-122.27301999967312,cedrus
460,627,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,olea
461,628,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,celtis
462,629,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
463,630,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
464,631,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,washingtonia
465,632,0.0,0.0,1.0,None,37.80505999961946,-122.27301999967312,acacia
466,633,2.5,2.5,0.0,None,37.80505999961946,-122.27301999967312,NaN
467,634,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,olea
468,635,0.0,0.0,20.0,None,37.80505999961946,-122.27301999967312,olea
469,636,0.0,0.0,1.5,None,37.80505999961946,-122.27301999967312,prunus
470,637,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,betula
471,638,0.0,0.0,15.0,None,37.80505999961946,-122.27301999967312,quercus
472,639,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,dodonaea
473,640,0.0,0.0,1.5,None,37.80505999961946,-122.27301999967312,prunus
474,641,0.0,0.0,15.0,None,37.80505999961946,-122.27301999967312,aesculus
475,642,2.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
476,643,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
477,644,1.5,2.5,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
478,645,0.0,0.0,16.0,None,37.80505999961946,-122.27301999967312,cupressus
479,646,0.0,0.0,20.0,None,37.80505999961946,-122.27301999967312,quercus
480,647,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
481,648,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acacia
482,649,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,dodonaea
483,650,0.0,0.0,20.0,None,37.80505999961946,-122.27301999967312,quercus
484,651,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,washingtonia
485,652,3.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
486,653,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,schinus
487,654,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,platanus
488,655,0.0,0.0,20.0,None,37.80505999961946,-122.27301999967312,quercus
489,656,0.0,0.0,15.0,None,37.80505999961946,-122.27301999967312,prunus
490,657,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,magnolia
491,658,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,liriodendron
492,659,0.0,0.0,12.0,None,37.80505999961946,-122.27301999967312,prunus
493,660,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,acer
494,661,0.0,0.0,20.0,None,37.80505999961946,-122.27301999967312,olea
495,662,2.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
496,663,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
497,664,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,pyrus
498,665,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,brachychiton
499,666,0.0,0.0,15.0,None,37.80505999961946,-122.27301999967312,quercus
500,667,4.0,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,pyrus
501,668,0.0,0.0,12.0,None,37.80505999961946,-122.27301999967312,olea
502,669,0.0,0.0,20.0,None,37.80505999961946,-122.27301999967312,cedrus
503,670,2.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
504,671,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,liriodendron
505,672,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
506,673,2.5,2.5,0.0,None,37.80505999961946,-122.27301999967312,NaN
507,674,2.5,3.0,0.0,Low,37.80505999961946,-122.27301999967312,lagerstroemia
508,675,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,dodonaea
509,676,0.0,0.0,20.0,None,37.80505999961946,-122.27301999967312,cupressus
510,677,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,aesculus
511,678,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
512,679,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
513,680,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
514,681,3.0,10.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
515,682,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,ginkgo
516,683,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
517,684,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,ginkgo
518,685,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,maytenus
519,686,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,washingtonia
520,687,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,ginkgo
521,688,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
522,689,5.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,acer
523,690,5.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,acer
524,691,2.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
525,692,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,maytenus
526,693,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,fraxinus
527,694,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,platanus
528,695,8.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,acacia
529,696,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,dead
530,697,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
531,698,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,acer
532,699,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,magnolia
533,700,3.0,9.0,0.0,Moderate,37.80505999961946,-122.27301999967312,magnolia
534,701,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,quercus
535,702,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
536,703,2.0,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
537,704,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
538,705,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,tristaniopsis
539,706,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
540,707,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,ginkgo
541,708,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,ginkgo
542,709,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
543,710,3.0,9.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
544,711,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
545,712,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,magnolia
546,713,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,ginkgo
547,714,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,ceratonia
548,715,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
549,716,6.0,7.0,0.0,None,37.80505999961946,-122.27301999967312,phoenix
550,717,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,ginkgo
551,718,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
552,719,3.0,7.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
553,720,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
554,721,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
555,722,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
556,723,2.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
557,724,2.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
558,725,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
559,726,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
560,727,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
561,728,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
562,729,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
563,730,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lophostemon
564,731,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,NaN
565,732,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,magnolia
566,733,3.0,9.0,0.0,Moderate,37.80505999961946,-122.27301999967312,podocarpus
567,734,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,gleditsia
568,735,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,washingtonia
569,736,2.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
570,737,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
571,738,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
572,739,3.0,9.0,0.0,Low,37.80505999961946,-122.27301999967312,ginkgo
573,740,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
574,741,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
575,742,6.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
576,743,5.0,8.0,0.0,High,37.80505999961946,-122.27301999967312,fraxinus
577,744,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,robinia
578,745,2.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,acer
579,746,4.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,acer
580,747,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,platanus
581,748,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
582,749,5.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
583,750,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,podocarpus
584,751,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,magnolia
585,752,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
586,753,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,quercus
587,754,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
588,755,4.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,acacia
589,756,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,fraxinus
590,757,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
591,758,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
592,759,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,robinia
593,760,3.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,ginkgo
594,761,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,magnolia
595,762,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,lagerstroemia
596,763,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,magnolia
597,764,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,acacia
598,765,3.0,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,ginkgo
599,766,3.0,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,ginkgo
600,767,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,ginkgo
601,768,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,acer
602,769,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
603,770,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
604,771,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
605,772,2.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,lagerstroemia
606,773,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,ginkgo
607,774,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
608,775,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,melaleuca
609,776,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
610,777,2.5,2.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
611,778,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,arbutus
612,779,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
613,780,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
614,781,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
615,782,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
616,783,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
617,784,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
618,785,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
619,786,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
620,787,2.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,cercis
621,788,4.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
622,789,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,fraxinus
623,790,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
624,791,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
625,792,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,ginkgo
626,793,3.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,robinia
